STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010523 09:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010523 10:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010523 15:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010523 18:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010523 20:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010523 23:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010525 19:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010525 20:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010525 21:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010525 22:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010526 08:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010526 09:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010526 10:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010526 18:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010526 23:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010527 01:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010527 02:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010527 06:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010527 20:00,0.04, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010528 00:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010528 01:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010528 02:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010528 03:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010529 15:00,0.13, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010529 16:00,0.04, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010529 19:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010601 01:00,0.00,g, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010601 17:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010601 20:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010601 21:00,0.16, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010601 22:00,0.42, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010601 23:00,0.13, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010602 00:00,0.10, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010602 01:00,0.21, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010602 02:00,0.07, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010602 03:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010602 04:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010602 05:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010602 06:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010602 07:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010602 08:00,0.09, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010602 09:00,0.04, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010602 10:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010602 11:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010602 12:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010602 18:00,0.14, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010603 08:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010603 09:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010611 19:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010611 23:00,0.33, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010616 18:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010617 01:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010617 02:00,0.12, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010617 03:00,0.11, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010617 04:00,0.15, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010617 05:00,0.10, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010617 06:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010617 09:00,0.08, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010617 10:00,0.13, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010617 11:00,0.16, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010617 12:00,0.15, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010617 13:00,0.15, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010617 14:00,0.13, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010617 15:00,0.11, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010617 16:00,0.08, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010617 17:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010620 20:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010621 11:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010621 13:00,0.11, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010621 14:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010621 15:00,0.07, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010621 16:00,0.04, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010621 17:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010623 06:00,0.04, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010623 07:00,0.09, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010623 09:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010623 10:00,0.06, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010623 11:00,0.33, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010623 12:00,0.17, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010623 13:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010623 14:00,0.29, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010623 15:00,0.28, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010623 16:00,0.19, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010623 17:00,0.08, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010623 20:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010623 21:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010623 23:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010624 00:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010624 01:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010624 02:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010630 23:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010701 01:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010701 16:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010701 17:00,0.04, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010701 18:00,0.09, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010701 19:00,0.08, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010701 20:00,0.07, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010704 03:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010704 04:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010704 05:00,0.05, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010704 06:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010704 07:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010704 08:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010704 09:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010704 20:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010704 22:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010704 23:00,0.08, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010705 00:00,0.07, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010708 03:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010708 04:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010708 07:00,0.04, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010708 08:00,0.38, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010708 09:00,0.13, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010708 10:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010711 10:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010717 09:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010717 10:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010717 18:00,0.50, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010717 23:00,0.09, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010718 00:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010718 08:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010725 21:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010725 22:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010726 00:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010726 01:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010726 08:00,0.18, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010726 09:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010726 15:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010801 01:00,0.00,g, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010804 16:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010804 17:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010810 14:00,0.12, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010810 15:00,0.13, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010810 16:00,0.06, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010810 17:00,0.07, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010810 18:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010811 12:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010811 13:00,0.10, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010811 14:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010812 09:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010812 10:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010812 11:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010812 16:00,0.18, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010812 17:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010812 19:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010812 20:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010812 21:00,0.20, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010812 22:00,0.06, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010812 23:00,0.08, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010813 13:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010813 15:00,0.22, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010813 16:00,0.04, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010813 17:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010813 20:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010813 21:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010814 00:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010814 19:00,0.33, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010814 20:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010814 21:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010819 13:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010819 14:00,0.05, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010819 20:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010819 21:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010820 00:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010820 17:00,0.05, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010820 18:00,0.09, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010823 16:00,0.12, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010823 17:00,0.29, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010823 18:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010823 19:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010823 20:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010831 11:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010831 12:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010831 14:00,0.04, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010901 01:00,0.10, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010904 12:00,0.05, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010904 13:00,0.08, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010904 17:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010904 18:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010910 15:00,0.41, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010910 17:00,0.17, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010910 18:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010910 19:00,0.57, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010914 01:00,0.38, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010914 02:00,0.05, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010914 03:00,0.30, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010914 04:00,0.13, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010914 06:00,0.16, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010914 07:00,0.19, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010914 08:00,0.35, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010914 09:00,0.20, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010914 10:00,0.06, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010914 11:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010914 12:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010914 13:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010914 14:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010914 15:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010920 11:00,0.04, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010920 12:00,0.05, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010920 13:00,0.16, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010920 14:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010920 15:00,0.07, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010920 16:00,0.12, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010920 17:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010920 18:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010920 19:00,0.24, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010920 20:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010920 21:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010920 22:00,0.08, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010921 00:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010921 01:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010921 04:00,0.16, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010921 05:00,0.17, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010921 06:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010924 22:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010925 00:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010925 01:00,0.11, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010925 02:00,0.12, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010925 03:00,0.07, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010925 04:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010925 05:00,0.04, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010925 06:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010925 09:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010925 10:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010925 11:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010928 18:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010930 13:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010930 14:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010930 15:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010930 16:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010930 18:00,0.11, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010930 19:00,0.04, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010930 20:00,0.10, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010930 21:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20010930 23:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20011001 00:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20011001 01:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20011001 02:00,0.07, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20011001 14:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20011006 08:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20011006 09:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20011006 10:00,0.09, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20011006 11:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20011014 23:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20011015 00:00,0.05, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20011015 01:00,0.14, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20011015 02:00,0.10, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20011015 03:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20011015 04:00,0.00,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20011015 05:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20011016 22:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20011016 23:00,0.08, , 
